date,ticker,Open,High,Low,Close,Volume
2018-05-01 00:00:00-04:00,AAPL,39.130760510579584,39.786818179609284,38.86269343458145,39.7633056640625,214277600
2018-05-02 00:00:00-04:00,AAPL,41.20475618707623,41.7973268894039,40.868498120583496,41.51985549926758,266157600
2018-05-03 00:00:00-04:00,AAPL,41.357603523058685,41.73854003605556,41.01899169459304,41.59510040283203,136272800
2018-05-04 00:00:00-04:00,AAPL,41.91490488614925,43.32578527502384,41.8960927170644,43.22702407836914,224805200
2018-05-07 00:00:00-04:00,AAPL,43.544468570068815,44.12998520374865,43.4433572011495,43.53976821899414,169805600
2018-05-08 00:00:00-04:00,AAPL,43.49979138596113,43.78902083601134,43.18939600498701,43.749046325683594,113611200
2018-05-09 00:00:00-04:00,AAPL,43.86661488875496,44.066487418557294,43.55386936653684,44.05708312988281,92844800
2018-05-10 00:00:00-04:00,AAPL,44.14644042182307,44.76487377033595,44.12527449301821,44.68727493286133,111957200
2018-05-11 00:00:00-04:00,AAPL,44.72976132331238,44.8643098921221,44.24821035668282,44.517311096191406,104848800
2018-05-14 00:00:00-04:00,AAPL,44.61645824567123,44.739207039830816,44.3449982374365,44.4134521484375,83115200
2018-05-15 00:00:00-04:00,AAPL,44.090061076831134,44.15851859124368,43.69349302796125,44.009803771972656,94780800
2018-05-16 00:00:00-04:00,AAPL,43.92246295270436,44.486630499953954,43.90593748388413,44.4205322265625,76732400
2018-05-17 00:00:00-04:00,AAPL,44.37804968706794,44.592859196283385,43.990922163660606,44.1396369934082,69176000
2018-05-18 00:00:00-04:00,AAPL,44.186850371576995,44.33320237284291,43.93663426545519,43.979122161865234,73190800
2018-05-21 00:00:00-04:00,AAPL,44.37804142960773,44.67783027119842,44.120744075134155,44.29070281982422,73603200
2018-05-22 00:00:00-04:00,AAPL,44.46774160693422,44.585768309488444,44.09005471800505,44.17975616455078,60962800
2018-05-23 00:00:00-04:00,AAPL,43.988558042632555,44.49607147546965,43.84928378174547,44.4630241394043,80233600
2018-05-24 00:00:00-04:00,AAPL,44.55980772674339,44.57632959413416,43.95551151224936,44.4134521484375,92936000
2018-05-25 00:00:00-04:00,AAPL,44.43234109217511,44.76753656805543,44.29542965522852,44.51496124267578,69844000
2018-05-29 00:00:00-04:00,AAPL,44.28361801587763,44.55507797736827,44.11129644543956,44.35443115234375,90056400
2018-05-30 00:00:00-04:00,AAPL,44.311949436914176,44.37804410807291,44.0900586400715,44.26001739501953,74762000
2018-05-31 00:00:00-04:00,AAPL,44.19393684720481,44.432349587083564,43.938998633310504,44.1113166809082,109931200
2018-06-01 00:00:00-04:00,AAPL,44.37568294540412,44.91152160606056,44.319028828916046,44.906803131103516,93770000
2018-06-04 00:00:00-04:00,AAPL,45.23728046579235,45.657455294973495,45.16882655397974,45.28213119506836,105064800
2018-06-05 00:00:00-04:00,AAPL,45.57483828103631,45.78020361623582,45.40723875788195,45.63148880004883,86264000
2018-06-06 00:00:00-04:00,AAPL,45.70702198862382,45.81324530055612,45.303369081014154,45.78963851928711,83734400
2018-06-07 00:00:00-04:00,AAPL,45.827407590772026,45.8415702186734,45.4025107442856,45.666893005371094,85388800
2018-06-08 00:00:00-04:00,AAPL,45.12633772956749,45.322262525838255,44.795864339405846,45.25144577026367,106627200
2018-06-11 00:00:00-04:00,AAPL,45.168827977572434,45.31517996033656,44.89972719532468,45.140499114990234,73234000
2018-06-12 00:00:00-04:00,AAPL,45.17826024305868,45.46624568023694,45.12160613017656,45.38834762573242,67644400
2018-06-13 00:00:00-04:00,AAPL,45.42141222480686,45.529998415304554,44.95402732199158,45.01539993286133,86553600
2018-06-14 00:00:00-04:00,AAPL,45.21604156210974,45.22076363989936,44.90209002406459,45.03900146484375,86440400
2018-06-15 00:00:00-04:00,AAPL,44.857240109412814,44.887928212771115,44.439424463701634,44.57633590698242,246876800
2018-06-18 00:00:00-04:00,AAPL,44.34972064685109,44.666031386199435,44.18920243761086,44.55272674560547,73939600
2018-06-19 00:00:00-04:00,AAPL,43.70292214982932,43.98382624525081,43.303991365702245,43.8327522277832,134314000
2018-06-20 00:00:00-04:00,AAPL,43.98855354346587,44.18919677695168,43.84219798281191,44.02396011352539,82514800
2018-06-21 00:00:00-04:00,AAPL,44.201006976374714,44.46066720310662,43.65572410212739,43.778472900390625,102847600
2018-06-22 00:00:00-04:00,AAPL,43.93426437953818,43.941345694470854,43.599068932463176,43.6510009765625,108801600
2018-06-25 00:00:00-04:00,AAPL,43.292187138848696,43.65098927410051,42.66192506558164,43.0018424987793,126652400
2018-06-26 00:00:00-04:00,AAPL,43.195406462718786,44.03103378814403,43.089179567192375,43.53532028198242,98276800
2018-06-27 00:00:00-04:00,AAPL,43.724167196707484,44.20807735303371,43.440903857017844,43.47159194946289,101141200
2018-06-28 00:00:00-04:00,AAPL,43.45743332033904,43.95550614918332,43.38661657843012,43.787906646728516,69460800
2018-06-29 00:00:00-04:00,AAPL,43.974380172495856,44.18683036402027,43.1765222409772,43.695838928222656,90950800
2018-07-02 00:00:00-04:00,AAPL,43.39133895622868,44.21280380316202,43.29691543239838,44.18447494506836,70925200
2018-07-03 00:00:00-04:00,AAPL,44.32847315433098,44.36624256853828,43.32524605149568,43.414947509765625,55819200
2018-07-05 00:00:00-04:00,AAPL,43.7312577781433,44.00272138770652,43.49992642192377,43.764305114746094,66416800
2018-07-06 00:00:00-04:00,AAPL,43.769015787451224,44.47953514022247,43.717083757479784,44.37095260620117,69940800
2018-07-09 00:00:00-04:00,AAPL,44.732122424839176,45.010663727390416,44.68491246191905,44.987060546875,79026400
2018-07-10 00:00:00-04:00,AAPL,45.01774915035912,45.15229772629047,44.89263752447302,44.932769775390625,63756400
2018-07-11 00:00:00-04:00,AAPL,44.49606814931717,44.79821622843991,44.285980756772624,44.34971618652344,75326000
2018-07-12 00:00:00-04:00,AAPL,44.73921583059528,45.18299752613924,44.68728377678097,45.09329605102539,72164400
2018-07-13 00:00:00-04:00,AAPL,45.105087292800874,45.28448659280294,45.06259580481476,45.164100646972656,50055600
2018-07-16 00:00:00-04:00,AAPL,45.20895321385602,45.475691136292276,44.94929300416823,45.06496047973633,60172400
2018-07-17 00:00:00-04:00,AAPL,44.79114603868839,45.291578243669946,44.66131590950257,45.19243621826172,62138000
2018-07-18 00:00:00-04:00,AAPL,45.27033118300609,45.27505326062183,44.83363085174206,44.944576263427734,65573600
2018-07-19 00:00:00-04:00,AAPL,44.77697627392988,45.452089236262694,44.77697627392988,45.2939338684082,81147200
2018-07-20 00:00:00-04:00,AAPL,45.270328411060994,45.42376170622383,44.89028222878679,45.19007110595703,82704800
2018-07-23 00:00:00-04:00,AAPL,45.0106549548707,45.31280658282697,44.746276332533625,45.230186462402344,63957600
2018-07-24 00:00:00-04:00,AAPL,45.42848135702797,45.71410758885159,45.33406142687722,45.558311462402344,74791600
2018-07-25 00:00:00-04:00,AAPL,45.57247774207294,45.99501542778287,45.42376291837853,45.98793411254883,66839600
2018-07-26 00:00:00-04:00,AAPL,45.93835302616852,46.25702656183616,45.70229962253,45.84393310546875,76304000
2018-07-27 00:00:00-04:00,AAPL,46.02806625919059,46.07527623163018,44.87376496387609,45.08148956298828,96096000
2018-07-30 00:00:00-04:00,AAPL,45.29865488031646,45.369471634547054,44.63062679730287,44.82891082763672,84118000
2018-07-31 00:00:00-04:00,AAPL,44.92096864396287,45.35530609259082,44.69435576534987,44.91860580444336,157492000
2018-08-01 00:00:00-04:00,AAPL,47.00531668637743,47.626134705399025,46.57569775126629,47.564762115478516,271742800
2018-08-02 00:00:00-04:00,AAPL,47.34759313549567,49.18881044319775,47.293301860039435,48.955116271972656,249616000
2018-08-03 00:00:00-04:00,AAPL,48.870154486872416,49.27380754571905,48.50427085145164,49.09676742553711,133789600
2018-08-06 00:00:00-04:00,AAPL,49.099113301413,49.39418008808014,48.87958534103959,49.35169219970703,101701600
2018-08-07 00:00:00-04:00,AAPL,49.4107024580885,49.45319034379685,48.80640269130763,48.88902282714844,102349600
2018-08-08 00:00:00-04:00,AAPL,48.638809968654485,49.054262708746734,48.27764850892958,48.92207336425781,90102000
2018-08-09 00:00:00-04:00,AAPL,49.46026844327579,49.51928179307227,48.9102635909459,49.30683517456055,93970400
2018-08-10 00:00:00-04:00,AAPL,49.119699947958416,49.531874656101,48.956251294479095,49.159969329833984,98444800
2018-08-13 00:00:00-04:00,AAPL,49.5816262731206,49.9701114758063,49.200247220552406,49.47739791870117,103563600
2018-08-14 00:00:00-04:00,AAPL,49.78297807220025,49.87772915247579,49.3329014045864,49.685855865478516,82992000
2018-08-15 00:00:00-04:00,AAPL,49.560298129481346,49.92035866127431,49.34947395001151,49.801918029785156,115230400
2018-08-16 00:00:00-04:00,AAPL,50.15961546611837,50.64759036765416,50.09328899102739,50.53152084350586,114001600
2018-08-17 00:00:00-04:00,AAPL,50.55994196684519,51.628275259237334,50.49361549631433,51.54063034057617,141708000
2018-08-20 00:00:00-04:00,AAPL,51.66381484377017,51.91964347624076,50.955538429933824,51.038448333740234,121150800
2018-08-21 00:00:00-04:00,AAPL,51.35587064881938,51.44825421858862,50.699708383548476,50.93895721435547,104639200
2018-08-22 00:00:00-04:00,AAPL,50.716297216765234,51.251647753194135,50.65470575400589,50.94133377075195,76072400
2018-08-23 00:00:00-04:00,AAPL,50.84656826622869,51.41508554003786,50.83472709315654,51.04555130004883,75532800
2018-08-24 00:00:00-04:00,AAPL,51.30848630582317,51.379547797668636,50.955531900064415,51.20425796508789,73905600
2018-08-27 00:00:00-04:00,AAPL,51.43877345929468,51.815417477798526,51.24453267054216,51.625911712646484,82100400
2018-08-28 00:00:00-04:00,AAPL,51.87936750162545,52.241795568558736,51.85804905404619,52.042816162109375,91107200
2018-08-29 00:00:00-04:00,AAPL,52.14941162490679,52.94059783620013,51.974121793425,52.819786071777344,109019200
2018-08-30 00:00:00-04:00,AAPL,52.883744837114136,54.07051872797575,52.682394306819354,53.30539321899414,195175200
2018-08-31 00:00:00-04:00,AAPL,53.65597804212751,54.215018013869724,53.53516988918056,53.921287536621094,173360400
2018-09-04 00:00:00-04:00,AAPL,54.106056365784276,54.288452356795226,53.68440795836104,54.09421157836914,109560400
2018-09-05 00:00:00-04:00,AAPL,54.24345135322492,54.40452890571395,53.321983221015245,53.74126052856445,133332000
2018-09-06 00:00:00-04:00,AAPL,53.58965298703606,53.85496248853449,52.42182996748417,52.84821701049805,137160000
2018-09-07 00:00:00-04:00,AAPL,52.552107005254705,53.38592640671774,52.28206252356659,52.42182159423828,150479200
2018-09-10 00:00:00-04:00,AAPL,52.3389123356153,52.552107632875895,51.27768533002034,51.718284606933594,158066000
2018-09-11 00:00:00-04:00,AAPL,51.64248569233353,53.13247094287487,51.29900856495267,53.025875091552734,142996000
2018-09-12 00:00:00-04:00,AAPL,53.284081020445285,53.29829332034055,52.07598492604216,52.36735153198242,197114800
2018-09-13 00:00:00-04:00,AAPL,52.94769938609272,54.09183628702633,52.72266291565708,53.632286071777344,166825600
2018-09-14 00:00:00-04:00,AAPL,53.47594259357699,53.73414229055262,52.710817162332795,53.02349853515625,127997200
2018-09-17 00:00:00-04:00,AAPL,52.62317090752562,52.812676640029984,51.46719280683929,51.611690521240234,148780400
2018-09-18 00:00:00-04:00,AAPL,51.59037623243215,52.55211733723163,51.43166619672579,51.69697570800781,126286800
2018-09-19 00:00:00-04:00,AAPL,51.75856748672499,52.023873403694104,51.000547999297495,51.7277717590332,108495200
2018-09-20 00:00:00-04:00,AAPL,52.170748870244935,52.65398522500939,51.9125454564342,52.121002197265625,106435200
2018-09-21 00:00:00-04:00,AAPL,52.29864634544323,52.436037915375984,51.471929414381464,51.55957794189453,384986800
2018-09-24 00:00:00-04:00,AAPL,51.36059113897462,52.4123407868182,51.31558312597386,52.30100631713867,110773600
2018-09-25 00:00:00-04:00,AAPL,52.05466515288594,52.78189247156223,52.04282036510038,52.63265609741211,98217600
2018-09-26 00:00:00-04:00,AAPL,52.350766677662065,53.00219024491804,52.057032567926086,52.213375091552734,95938800
2018-09-27 00:00:00-04:00,AAPL,53.018772217071486,53.63940004203078,52.95244213031854,53.28644561767578,120724800
2018-09-28 00:00:00-04:00,AAPL,53.24853930771341,53.49726536512103,53.06614333153299,53.47357940673828,91717600
2018-10-01 00:00:00-04:00,AAPL,53.99709737440657,54.34531321172823,53.618089422673734,53.833648681640625,94403200
2018-10-02 00:00:00-04:00,AAPL,53.831284035791334,54.48270771499233,53.6844187629459,54.31215286254883,99152800
2018-10-03 00:00:00-04:00,AAPL,54.494544108242195,55.30467772526183,54.430585144800126,54.973045349121094,114619200
2018-10-04 00:00:00-04:00,AAPL,54.66747386831033,55.03937929696,53.708103744514275,54.00657653808594,128168000
2018-10-05 00:00:00-04:00,AAPL,53.99946547548334,54.10606134298205,52.25128023622536,53.13010787963867,134322000
2018-10-08 00:00:00-04:00,AAPL,52.637397042763254,53.25091876301774,52.16126330037392,53.00693130493164,118655600
2018-10-09 00:00:00-04:00,AAPL,52.976134925197805,53.83601521931259,52.64687005570699,53.74126052856445,107564000
2018-10-10 00:00:00-04:00,AAPL,53.40725770912091,53.61808191451641,51.17820388289686,51.25163650512695,167962400
2018-10-11 00:00:00-04:00,AAPL,50.815773946054776,51.995441725762305,50.29463584528402,50.799190521240234,212497600
2018-10-12 00:00:00-04:00,AAPL,52.21337092805712,52.79610046305243,51.365335518018185,52.61370086669922,161351600
2018-10-15 00:00:00-04:00,AAPL,52.38866739351679,52.54737742537575,51.46719931244083,51.48851776123047,123164000
2018-10-16 00:00:00-04:00,AAPL,51.860422299164966,52.8221634323742,51.3463903017466,52.6231803894043,116736000
2018-10-17 00:00:00-04:00,AAPL,52.65871322646053,52.7392520002313,51.95754299454812,52.395774841308594,91541600
2018-10-18 00:00:00-04:00,AAPL,51.60696135100703,52.05229936190943,50.45571806191486,51.17110061645508,130325200
2018-10-19 00:00:00-04:00,AAPL,51.6543454019028,52.412364981377124,51.505108998224785,51.95044708251953,132314800
2018-10-22 00:00:00-04:00,AAPL,52.06413853844261,52.909806501448585,51.86279160524243,52.26785659790039,115168400
2018-10-23 00:00:00-04:00,AAPL,51.1260947111794,52.88375363683341,50.858417668263044,52.76057434082031,155071200
2018-10-24 00:00:00-04:00,AAPL,52.72977496604514,53.11588899890719,50.820508791603096,50.9507942199707,163702000
2018-10-25 00:00:00-04:00,AAPL,51.57143198729936,52.440785967945864,51.34402433755995,52.06651306152344,119423200
2018-10-26 00:00:00-04:00,AAPL,51.142672067536914,52.15889488542669,50.37754646798605,51.2374267578125,189033600
2018-10-29 00:00:00-04:00,AAPL,51.92200853594996,52.04044917639347,48.81886231052137,50.27568435668945,183742000
2018-10-30 00:00:00-04:00,AAPL,50.01748223969893,50.97211353591535,49.57214787858827,50.52677917480469,146640000
2018-10-31 00:00:00-04:00,AAPL,51.374817589984865,52.2204819529041,51.313226138583815,51.843841552734375,153435600
2018-11-01 00:00:00-04:00,AAPL,51.88886087052791,52.67293756720377,51.35824534090135,52.639774322509766,233292800
2018-11-02 00:00:00-04:00,AAPL,49.63847450952793,50.609685619388856,48.662521147330224,49.148128509521484,365314800
2018-11-05 00:00:00-05:00,AAPL,48.3948529327607,48.41617138342954,46.94276932850515,47.75290298461914,264654800
2018-11-06 00:00:00-05:00,AAPL,47.83106674768575,48.49433504244027,47.77658506634977,48.2692985534668,127531600
2018-11-07 00:00:00-05:00,AAPL,48.7904402414107,49.759283862951555,48.35457952948075,49.73322677612305,133697600
2018-11-08 00:00:00-05:00,AAPL,49.9138823091573,49.94716125572578,49.14608713874183,49.55970001220703,101450400
2018-11-09 00:00:00-05:00,AAPL,48.860839393714286,48.97018295136626,48.076402922214434,48.6041145324707,137463200
2018-11-12 00:00:00-05:00,AAPL,47.303864421764025,47.50591755482119,46.06540486784818,46.15573501586914,204542000
2018-11-13 00:00:00-05:00,AAPL,45.55195754100879,46.87123323822036,45.50916824088011,45.694580078125,187531600
2018-11-14 00:00:00-05:00,AAPL,46.09154728762127,46.22941826577733,44.19701557173812,44.40382385253906,243204000
2018-11-15 00:00:00-05:00,AAPL,44.7817780140005,45.632772481899075,44.427592041015245,45.499656677246094,185915200
2018-11-16 00:00:00-05:00,AAPL,45.28333529590603,46.345889437901874,45.03612078314254,46.00358963012695,147713200
2018-11-19 00:00:00-05:00,AAPL,45.164480443816814,45.330875172656896,43.97356571261881,44.18037033081055,167701200
2018-11-20 00:00:00-05:00,AAPL,42.39994422370587,43.136839943167296,41.72009968887252,42.06953048706055,271300800
2018-11-21 00:00:00-05:00,AAPL,42.723225255034755,42.85158950837461,41.96731613231537,42.02198791503906,124496800
2018-11-23 00:00:00-05:00,AAPL,41.58460933705691,41.97920521463513,40.90951995451612,40.954681396484375,94496000
2018-11-26 00:00:00-05:00,AAPL,41.4182184024633,41.58698895011725,40.47213851794213,41.508544921875,179994000
2018-11-27 00:00:00-05:00,AAPL,40.769252894668455,41.54418244297858,40.61949948597247,41.41819763183594,165549600
2018-11-28 00:00:00-05:00,AAPL,42.0101013122745,43.094048373052914,41.58222651798475,43.0108528137207,184250000
2018-11-29 00:00:00-05:00,AAPL,43.41971044659814,43.45298939568039,42.2406780858648,42.68043899536133,167080000
2018-11-30 00:00:00-05:00,AAPL,42.85633792843457,42.865848271687376,42.081411801458295,42.449859619140625,158126000
2018-12-03 00:00:00-05:00,AAPL,43.8475839184316,43.96168265082732,43.07503354139538,43.93315887451172,163210000
2018-12-04 00:00:00-05:00,AAPL,43.01322909530219,43.35552893478612,41.90075824411287,42.00059509277344,165377200
2018-12-06 00:00:00-05:00,AAPL,40.828697494715655,41.54657619066629,40.51016985805119,41.53231430053711,172393600
2018-12-07 00:00:00-05:00,AAPL,41.239918909079194,41.4776266594009,40.00621510456839,40.0513801574707,169126400
2018-12-10 00:00:00-05:00,AAPL,39.22178547888754,40.431717263451596,38.824813903539,40.315242767333984,248104000
2018-12-11 00:00:00-05:00,AAPL,40.80492154480871,40.83582109215089,39.697202333726885,40.08466720581055,189126800
2018-12-12 00:00:00-05:00,AAPL,40.505420842209205,40.86673783131302,40.17738643797731,40.19640350341797,142510800
2018-12-13 00:00:00-05:00,AAPL,40.52680299166999,41.02123563706542,40.3033570855926,40.636146545410156,127594400
